Code,Name,Country
10001,Aachen Berliner Ring,DE
10002,Aachen Hbf,DE
10003,Aachen Nord,DE
10004,Aachen Schanz,DE
10005,Aachen Süd,DE
10006,Aachen Süd Grenze,DE
10007,Aachen West,DE
10008,Aachen West Gbf,DE
10009,Aachen West Grenze,DE
10010,Aachen West Pbf,DE
10011,Aachen West Westkopf,DE
10012,Aachen-Gemmenich,DE
10013,Aachen-Rothe Erde,DE
10014,Aachen-Rothe Erde Anst Wertz,DE
10015,Aachen-Rothe Erde Gbf,DE
10016,Aachen-Rothe Erde Pbf,DE
10017,Aalen,DE
10018,Abelitz,DE
10019,Abendstern,DE
10020,Abensberg,DE
10021,Accum (Kr Friesland),DE
10022,Achern,DE
10023,Achern                            (Bstg),DE
10024,Achern (F),DE
10025,Achern DB/SWEG,DE
10026,Achim,DE
10027,Achim NI/HB,DE
10028,Achmer,DE
10029,Achmer NI/NRW,DE
10030,Achmer Süd,DE
10031,Achterwehr,DE
10032,Ackendorf,DE
10033,Adamsdorf,DE
10034,Adelebsen,DE
10035,Adelschlag,DE
10036,Adelsdorf (Mittelfr),DE
10037,Adelsheim Nord,DE
10038,Adelsheim Ost,DE
10039,Adenau,DE
10040,Adendorf,DE
10041,Adorf (Erzgeb),DE
10042,Adorf (Vogtl),DE
10043,Adorf (Vogtl) DB-Grenze,DE
10044,Affaltrach,DE
10045,Agatharied,DE
10046,Agathenburg,DE
10047,Aglasterhausen,DE
10048,Aha,DE
10049,Ahaus,DE
10050,Ahlbeck Grenze,DE
10051,Ahlbeck Ostseetherme,DE
10052,Ahlbeck Staatsgrenze,DE
10053,Ahlem,DE
10054,Ahlen (Westf),DE
10055,Ahlen (Westf) Gbf,DE
10056,Ahlen (Westf) Notbahnsteig,DE
10057,Ahlhorn,DE
10058,Ahlshausen,DE
10059,Ahlten,DE
10060,Ahnatal-Casselbreite,DE
10061,Ahnatal-Heckershausen,DE
10062,Ahnatal-Weimar,DE
10063,Ahrain,DE
10064,Ahrbrück,DE
10065,Ahrdorf (Ahr),DE
10066,Ahrensburg,DE
10067,Ahrensburg Nord,DE
10068,Ahrensburg SH/HH,DE
10069,Ahrensburg-Gartenholz,DE
10070,Ahrensfelde,DE
10071,Ahrensfelde                       S-Bahn,DE
10072,Ahrensfelde BE/BB,DE
10073,Ahrensfelde Friedhof,DE
10074,Ahrensfelde Nord,DE
10075,Ahrweiler,DE
10076,Ahrweiler Markt,DE
10077,Aich (Niederbay),DE
10078,Aichach,DE
10079,Aichstetten,DE
10080,Aichstetten Shell,DE
10081,Aidenbach,DE
10082,Aindorf,DE
10083,Ainring,DE
10084,Aitrang,DE
10085,Aken (Elbe),DE
10086,Albbruck,DE
10087,Albersdorf,DE
10088,Albersweiler (Pfalz),DE
10089,Albertsheim,DE
10090,Albig,DE
10091,Albisheim (Pfrimm),DE
10092,Albshausen,DE
10093,Albsheim (Eis),DE
10094,Albstadt-Ebingen,DE
10095,Albstadt-Ebingen West,DE
10096,Albstadt-Laufen,DE
10097,Albstadt-Laufen Ort,DE
10098,Albstadt-Lautlingen,DE
10099,Albungen,DE
10100,Albungen - Bad Sooden-Allendorf,DE
10101,Aldekerk,DE
10102,Aldingen (b Spaichingen),DE
10103,Aletshausen,DE
10104,Alfeld (Leine),DE
10105,Alfhausen,DE
10106,Alfter-Impekoven,DE
10107,Algermissen,DE
10108,Aligse,DE
10109,Alitzheim,DE
10110,Allendorf (Dillkr),DE
10111,Allendorf (Eder),DE
10112,Allendorf (Eder) Viessmann 1,DE
10113,Allendorf (Eder) Viessmann 2,DE
10114,Allendorf (Lumda),DE
10115,Allensbach,DE
10116,Allersberg (Rothsee),DE
10117,Allersberg (Rothsee) - Kinding (Altmühl),DE
10118,Allmendingen,DE
10119,Allstedt,DE
10120,Almstedt,DE
10121,Alpen,DE
10122,Alpen                           (Awanst),DE
10123,Alpirsbach,DE
10124,Alpirsbach-Rötenbach,DE
10125,Alsdorf Grünebacherhütte,DE
10126,Alsen Abzw,DE
10127,Alsen DB-Grenze,DE
10128,Alsenz,DE
10129,Alsfeld (Oberhess),DE
10130,Alsfeld (Oberhess) Industriegleis,DE
10131,Alsheim,DE
10132,Alsleben (Saale),DE
10133,Alstaden,DE
10134,Alt Bliesdorf,DE
10135,Alt Hüttendorf,DE
10136,Alt Karstädt,DE
10137,Alt Krüssow,DE
10138,Alt Rosenthal,DE
10139,Altbach,DE
10140,Altbach                          (Fernb),DE
10141,Altdöbern,DE
10142,Altdöbern - Großräschen,DE
10143,Altdöbern Süd,DE
10144,Altdorf (b Nürnberg),DE
10145,Altdorf (Niederbay),DE
10146,Altdorf (Niederbay) Moosweide,DE
10147,Altdorf West,DE
10148,Altefähr,DE
10149,Altena (Westf),DE
10150,Altenahr,DE
10151,Altenau (Bay),DE
10152,Altenbach,DE
10153,Altenbamberg,DE
10154,Altenbeken,DE
10155,Altenbeken - Buke,DE
10156,Altenbeken (Kurve) Esig B/Asig Z,DE
10157,Altenbeken (Tunnel) Esig F/Asig X,DE
10158,Altenberge,DE
10159,Altenburg,DE
10160,Altenburg Nord,DE
10161,Altenburg Stw B 1,DE
10162,Altenburg Stw B 2,DE
10163,Altenburg-Rasephas,DE
10164,Altenerding,DE
10165,Altenfeld (Rhön),DE
10166,Altenglan,DE
10167,Altengörs,DE
10168,Altengrabow,DE
10169,Altengronau,DE
10170,Altengronau Süd,DE
10171,Altenhain (b Brandis),DE
10172,Altenhasungen,DE
10173,Altenhausen (Kr Haldensleben),DE
10174,Altenhof (Meckl),DE
10175,Altenhof (Meckl) DB-Grenze,DE
10176,Altenkirchen (Westerwald),DE
10177,Altenkirchen (Westerwald) DB-Gr,DE
10178,Altenmarkt (Alz),DE
10179,Altenrheine,DE
10180,Altenschwand,DE
10181,Altenseelbach,DE
10182,Altenstadt - Illertissen,DE
10183,Altenstadt (Hess),DE
10184,Altenstadt (Iller),DE
10185,Altenstadt (Oberbay),DE
10186,Altenstadt (Waldnaab),DE
10187,Altenstadt-Höchst,DE
10188,Altenstadt-Lindheim,DE
10189,Altentreptow,DE
10190,Altenweddingen,DE
10191,Altenwillershagen,DE
10192,Altersbach,DE
10193,Altes Lager,DE
10194,Altes Lager                           Bf,DE
10195,Altglashütten-Falkau,DE
10196,Althegnenberg,DE
10197,Altheide (Meckl),DE
10198,Altheim (Hess),DE
10199,Altheim (Niederbay),DE
10200,Althof,DE
10201,Altlandsberg Umspannwerk,DE
10202,Altmannstein,DE
10203,Altmittweida,DE
10204,Altmorschen,DE
10205,Altomünster,DE
10206,Altötting,DE
10207,Altranft,DE
10208,Altrip,DE
10209,Altshausen,DE
10210,Altshausen DB/RöBSP,DE
10211,Altstädten (Allgäu),DE
10212,Alttann,DE
10213,Alversdorf,DE
10214,Alzey,DE
10215,Alzey DB-Grenze,DE
10216,Alzey Industriestammgleis,DE
10217,Alzey Süd,DE
10218,Amberg,DE
10219,Amberg Dorfner,DE
10220,Amberg Kaolin 1,DE
10221,Amberg Lagerhaus Sb,DE
10222,Amberg Stöllger,DE
10223,Ameln,DE
10224,Amerang,DE
10225,Amerika (Sachs),DE
10226,Ammelshain,DE
10227,Ammern,DE
10228,Amorbach,DE
10229,Ampfing,DE
10230,Amsdorf,DE
10231,Amstetten (Württ),DE
10232,Amtshainersdorf,DE
10233,Anderbeck,DE
10234,Andernach,DE
10236,Angermünde,DE
10237,Angermünde TÜ 6014 Süd EA Geb,DE
10238,Angermund,DE
10239,Angermund - Duisburg-Rahm,DE
10240,Angern-Rogätz,DE
10241,Angersbach,DE
10242,Angersdorf,DE
10243,Angersdorf Abzw Awo,DE
10244,Anglberg,DE
10245,Anklam,DE
10246,Annaberg-Buchholz Mitte,DE
10247,Annaberg-Buchholz ob Bf,DE
10248,Annaberg-Buchholz Süd,DE
10249,Annaberg-Buchholz unt Bf,DE
10250,Annaburg,DE
10251,Annahütte,DE
10252,Annweiler am Trifels,DE
10253,Annweiler West,DE
10254,Annweiler-Sarnstall,DE
10255,Anraff,DE
10256,Anrath,DE
10257,Ansbach,DE
10258,Ansbach Stadt,DE
10259,Antonsthal,DE
10260,Anwanden,DE
10261,Anzefahr,DE
10262,Anzenkirchen,DE
10263,Apolda,DE
10264,Appenweier,DE
10265,Appenweier Hp,DE
10266,Appenweier Kurve,DE
10267,Appenweier Nord,DE
10268,Appenweier-Muhrhaag,DE
10269,Ardey,DE
10270,Arendsee (Altm),DE
10271,Arensdorf (b Köthen),DE
10272,Arenshausen,DE
10273,Arenshausen - Eichenberg,DE
10274,Arenshausen TH/NI 6343,DE
10275,Arfurt (Lahn),DE
10276,Arloff,DE
10277,Armsheim,DE
10278,Arnbach,DE
10279,Arnegg,DE
10280,Arnsberg (Westf),DE
10281,Arnschwang,DE
10282,Arnsdorf (b Dresden),DE
10283,Arnsdorf Nord,DE
10284,Arnsdorf West,DE
10285,Arnstadt Hbf,DE
10286,Arnstadt Ost,DE
10287,Arnstadt Süd,DE
10288,Arnstein (Unterfr),DE
10289,Arnstorf (Niederbay),DE
10290,Arras,DE
10291,Arsbeck,DE
10292,Artern,DE
10293,Artern DB-Grenze,DE
10294,Arzberg (Oberfr),DE
10295,Asbach (Kr Hersfeld),DE
10296,Aschaffenburg Hbf,DE
10297,Aschaffenburg Hbf Ausfahrt,DE
10298,Aschaffenburg Hbf Einfahrt,DE
10299,Aschaffenburg Hbf Umspanngruppe,DE
10300,Aschaffenburg Masch-Fabrik Linde,DE
10301,Aschaffenburg Süd,DE
10302,Aschaffenburg-Goldbach,DE
10303,Aschaffenburg-Hochschule,DE
10304,Aschaffenburg-Nilkheim,DE
10305,Aschaffenburg-Nilkheim DB-Grenze,DE
10306,Aschaffenburg-Obernau,DE
10307,Aschau (Chiemgau),DE
10308,Ascheberg (Holst),DE
10309,Ascheberg (Westf),DE
10310,Aschendorf,DE
10311,Aschersleben,DE
10312,Asch-Leeder,DE
10313,Ashausen,DE
10314,Ashausen Abzw,DE
10315,Asperg,DE
10316,Asselheim,DE
10317,Assenheim (Oberhess),DE
10318,Aßlar,DE
10319,Aßling (Oberbay),DE
10320,Assmannshausen,DE
10321,Attendorn,DE
10322,Attendorn Kraghammer,DE
10323,Au (b Illertissen),DE
10324,Au (Sieg),DE
10325,Au (Sieg) - Etzbach,DE
10326,Au (Sieg) NRW/RP,DE
10327,Au im Murgtal,DE
10328,Aue (Sachs),DE
10329,Aue (Sachs) Erzgebirgsstadion,DE
10330,Aue (Sachs) Handelsgesellsch Hanko Chemn,DE
10331,Aue NL Chemn Brennstoffhandel,DE
10332,Auehütte,DE
10333,Auerbach (b Mosbach),DE
10334,Auerbach (Oberpf),DE
10335,Auerbach (Vogtl),DE
10336,Auerbach (Vogtl) ob Bf,DE
10337,Auerbach (Vogtl) unt Bf,DE
10338,Auerbach (Vogtl) West,DE
10339,Auerhammer Metallwerk GmbH,DE
10340,Auersmacher,DE
10341,Auerstedt,DE
10342,Auerswalde-Köthensdorf,DE
10343,Aue-Wingeshausen,DE
10344,Aufhausen (b Erding),DE
10345,Aufhausen (Württ),DE
10346,Auggen,DE
10347,Augsburg Haunstetterstraße,DE
10348,Augsburg Hbf,DE
10349,Augsburg Hbf (Bbf Süd),DE
10350,Augsburg Hirblinger Straße,DE
10351,Augsburg Messe,DE
10352,Augsburg Morellstraße,DE
10353,Augsburg Rbf Mitte,DE
10354,Augsburg Rbf Nord,DE
10355,Augsburg Rbf Süd,DE
10356,Augsburg-Hochzoll,DE
10357,Augsburg-Hochzoll Abzweig,DE
10358,Augsburg-Hochzoll Hp,DE
10359,Augsburg-Oberhausen,DE
10360,Augsburg-Oberhausen UBF,DE
10361,Augustfehn,DE
10362,Augustusburg Bergstation,DE
10363,Auhausen,DE
10364,Aukrug,DE
10365,Aulendorf,DE
10366,Aulendorf Stadt,DE
10367,Auma,DE
10368,Aumenau,DE
10369,Aumühle,DE
10370,Aumühle (S-Bahn),DE
10371,Aumühle Abzw,DE
10372,Aurich,DE
10373,Auringen-Medenbach,DE
10374,Auringen-Medenbach - Niedernhsn (Taunus),DE
10375,Außenried,DE
10376,Auw an der Kyll,DE
10377,Auwallenburg,DE
10378,Aying,DE
10379,Baal,DE
10380,Baal Gbf,DE
10381,Baal West,DE
10382,Baalberge,DE
10383,Baar-Ebenhausen,DE
10384,Babenhausen (Hess),DE
10385,Babenhausen (Hess) - Stockstadt (Main),DE
10386,Babenhausen (Hess) HE/BY,DE
10387,Babenhausen (Schwab),DE
10388,Babenhausen-Langstadt,DE
10389,Babstadt,DE
10390,Bacharach,DE
10391,Bachern,DE
10392,Bachfeld,DE
10393,Bachheim,DE
10394,Backnang,DE
10395,Bad Abbach,DE
10396,Bad Aibling,DE
10397,Bad Aibling Kurpark,DE
10398,Bad Arolsen,DE
10399,Bad Bellingen,DE
10400,Bad Belzig,DE
10401,Bad Bentheim,DE
10402,Bad Bentheim Grenze,DE
10403,Bad Bergzabern,DE
10404,Bad Berka,DE
10405,Bad Berka Nord,DE
10406,Bad Berka Zeughausplatz,DE
10407,Bad Berleburg,DE
10408,Bad Bevensen,DE
10409,Bad Bibra,DE
10410,Bad Birnbach,DE
10411,Bad Blankenburg (Thüringerw),DE
10412,Bad Bodendorf,DE
10413,Bad Bodenteich,DE
10414,Bad Boll,DE
10415,Bad Brambach,DE
10416,Bad Brambach Grenze,DE
10417,Bad Brambach Grenze 2,DE
10418,Bad Brambach Grenze 3,DE
10419,Bad Breisig,DE
10420,Bad Brückenau,DE
10421,Bad Camberg,DE
10422,Bad Doberan,DE
10423,Bad Driburg (Westf),DE
10424,Bad Düben (Mulde),DE
10425,Bad Dürkheim,DE
10426,Bad Dürkheim-Trift,DE
10427,Bad Dürrenberg,DE
10428,Bad Dürrheim,DE
10429,Bad Elster,DE
10430,Bad Empfing,DE
10431,Bad Empfing Kreiller,DE
10432,Bad Ems,DE
10433,Bad Ems West,DE
10434,Bad Endbach,DE
10435,Bad Endorf (Oberbay),DE
10436,Bad Fallingbostel,DE
10437,Bad Frankenhausen (Kyffh),DE
10438,Bad Freienwalde (Oder),DE
10439,Bad Freienwalde Ziegelei,DE
10440,Bad Friedrichshall Anst Südzucker,DE
10441,Bad Friedrichshall Audi,DE
10442,Bad Friedrichshall Kochendorf Audi,DE
10443,Bad Friedrichshall Salzwerk,DE
10445,Bad Friedrichshall-Kochendorf,DE
10446,Bad Gandersheim,DE
10447,Bad Gandersheim Gbf,DE
10448,Bad Gandersheim Gbf Abzw,DE
10449,Bad Griesbach,DE
10450,Bad Grönenbach,DE
10451,Bad Harzburg,DE
10452,Bad Hersfeld,DE
10453,Bad Hersfeld Babcock-Schilde/RTO,DE
10454,Bad Höhenstadt,DE
10455,Bad Homburg,DE
10456,Bad Honnef - Unkel,DE
10457,Bad Honnef (Rhein),DE
10458,Bad Honnef NRW/RP,DE
10459,Bad Hönningen,DE
10460,Bad Karlshafen,DE
10461,Bad Karlshafen HE/NI,DE
10462,Bad Kissingen,DE
10463,Bad Kleinen,DE
10464,Bad Kohlgrub,DE
10465,Bad Kohlgrub Kurhaus,DE
10466,Bad König,DE
10467,Bad Königshofen im Grabfeld,DE
10468,Bad König-Zell,DE
10469,Bad Kösen,DE
10470,Bad Köstritz,DE
10471,Bad Kötzting,DE
10472,Bad Kreuznach,DE
10473,Bad Kreuznach Gbf,DE
10474,Bad Kreuznach Michelin,DE
10475,Bad Krozingen,DE
10476,Bad Laasphe,DE
10477,Bad Laasphe NRW/HE,DE
10478,Bad Laasphe-Niederlaasphe,DE
10479,Bad Langensalza,DE
10480,Bad Langensalza Ost,DE
10481,Bad Lauchstädt,DE
10482,Bad Lauchstädt West,DE
10483,Bad Lausick,DE
10484,Bad Lauterberg Kurpark,DE
10485,Bad Lauterberg-Barbis,DE
10486,Bad Liebenwerda,DE
10487,Bad Liebenwerda - Wahrenbrück,DE
10488,Bad Liebenzell,DE
10489,Bad Malente-Gremsmühlen,DE
10490,Bad Marienberg,DE
10491,Bad Mergentheim,DE
10492,Bad Mergentheim Streckenw 4922/4953,DE
10493,Bad Münder (Deister),DE
10494,Bad Münster am Stein,DE
10495,Bad Münstereifel,DE
10496,Bad Muskau,DE
10497,Bad Muskau Grenze,DE
10498,Bad Nauheim,DE
10499,Bad Nenndorf,DE
10500,Bad Neuenahr,DE
10501,Bad Neustadt (Saale),DE
10502,Bad Niedernau,DE
10503,Bad Oeynhausen,DE
10504,Bad Oeynhausen Gbf,DE
10505,Bad Oeynhausen Gbf Abzw,DE
10506,Bad Oeynhausen Süd,DE
10507,Bad Oldesloe,DE
10508,Bad Peterstal,DE
10509,Bad Pyrmont,DE
10510,Bad Pyrmont NI/NRW,DE
10511,Bad Rappenau,DE
10512,Bad Rappenau Kurpark,DE
10513,Bad Reichenhall,DE
10514,Bad Reichenhall Saline,DE
10515,Bad Reichenhall-Kirchberg,DE
10516,Bad Rodach,DE
10517,Bad Rotenfels,DE
10518,Bad Rotenfels (Baden) Industriestammgl,DE
10519,Bad Rotenfels Schloss,DE
10520,Bad Rotenfels Weinbrennerstraße,DE
10522,Bad Saarow-Pieskow DB Grenze,DE
10523,Bad Sachsa,DE
10524,Bad Säckingen,DE
10525,Bad Salzdetfurth,DE
10526,Bad Salzdetfurt-Solebad,DE
10527,Bad Salzhausen,DE
10528,Bad Salzschlirf,DE
10529,Bad Salzuflen,DE
10530,Bad Salzungen,DE
10531,Bad Sassendorf,DE
10532,Bad Saulgau,DE
10533,Bad Schandau,DE
10534,Bad Schandau Grenze,DE
10535,Bad Schandau Ost,DE
10536,Bad Schlema,DE
10537,Bad Schmiedeberg,DE
10538,Bad Schmiedeberg Kurzentrum,DE
10539,Bad Schönborn Kronau,DE
10540,Bad Schönborn Süd,DE
10541,Bad Schussenried,DE
10542,Bad Schussenried Kloster,DE
10543,Bad Schwartau,DE
10544,Bad Schwartau Abzw,DE
10545,Bad Sebastiansweiler-Belsen,DE
10546,Bad Segeberg,DE
10547,Bad Sobernheim,DE
10548,Bad Soden (Taunus),DE
10549,Bad Soden-Salmünster,DE
10550,Bad Soden-Salmünster - Steinau (Straße),DE
10551,Bad Sooden-Allendorf,DE
10552,Bad St Peter Süd,DE
10553,Bad St Peter-Ording,DE
10554,Bad Staffelstein,DE
10555,Bad Steben,DE
10556,Bad Suderode,DE
10557,Bad Sulza,DE
10558,Bad Sulza Nord,DE
10559,Bad Teinach / Neubulach,DE
10560,Bad Tennstedt,DE
10561,Bad Tölz,DE
10562,Bad Vilbel,DE
10563,Bad Vilbel Süd,DE
10564,Bad Vilbel-Gronau,DE
10565,Bad Waldsee,DE
10566,Bad Wildbad,DE
10567,Bad Wildbad Nord,DE
10568,Bad Wildungen,DE
10569,Bad Wilsnack,DE
10570,Bad Wimpfen,DE
10571,Bad Wimpfen im Tal,DE
10572,Bad Wimpfen Solvay,DE
10573,Bad Wimpfen-Hohenstadt,DE
10574,Bad Windsheim,DE
10575,Bad Windsheim Getrag,DE
10576,Bad Wörishofen,DE
10577,Bad Zwischenahn,DE
10578,Baddeckenstedt,DE
10579,Baden (Kr Verden),DE
10580,Baden-Baden,DE
10581,Baden-Baden - Bühl (Baden),DE
10582,Baden-Baden Haueneberstein,DE
10583,Baden-Baden Rebland,DE
10584,Badersleben,DE
10585,Bagenz,DE
10586,Bahnsdorf,DE
10587,Bahnsdorf - Neupetershain,DE
10588,Bahrendorf,DE
10589,Baienfurt,DE
10590,Baienfurt Streckenwechsel 4520/4521,DE
10591,Baierbrunn,DE
10592,Baiersbronn,DE
10593,Baiersbronn Schule,DE
10594,Baiersdorf,DE
10595,Baitz,DE
10596,Balbersdorf,DE
10597,Baldham,DE
10598,Balduinstein,DE
10599,Balgheim,DE
10600,Balgstädt,DE
10601,Balingen (Württ),DE
10602,Balingen (Württ) Gehrn,DE
10603,Balingen DB/HZL,DE
10604,Balingen Süd,DE
10605,Ballenstedt Ost,DE
10606,Ballenstedt West,DE
10607,Ballersbach,DE
10608,Ballstädt (Kr Gotha),DE
10609,Baltersweiler,DE
10610,Balve,DE
10611,Balve Hertin,DE
10612,Bamberg,DE
10613,Bamberg Bruckertshof,DE
10614,Bamberg Denscheilmann und Wellein,DE
10615,Bamme,DE
10616,Bammental,DE
10617,Bandau,DE
10618,Bannberscheid-Staudt,DE
10619,Bannemin-Mölschow,DE
10620,Bansin Seebad,DE
10621,Banteln,DE
10622,Bantorf,DE
10623,Barbelroth,DE
10624,Barby,DE
10625,Bardowick,DE
10626,Bardowick Hp,DE
10627,Barenburg,DE
10628,Bärenhecke-Johnsbach,DE
10629,Bärenhof,DE
10630,Bärenklau,DE
10631,Bärenstein (b Glashütte/Sachs),DE
10632,Bärenstein (Kr Annaberg),DE
10633,Bärenstein (Kr Annaberg) Grenze,DE
10634,Bärensteiner Holzverarbeitung GmbH,DE
10635,Bargteheide,DE
10636,Bargteheide - Ahrensburg,DE
10637,Barleben,DE
10638,Barleber See,DE
10639,Barnstorf (Han),DE
10640,Barnten,DE
10641,Barntrup NRW/NI,DE
10642,Barrien,DE
10643,Barrl,DE
10644,Barsikow,DE
10645,Barsinghausen,DE
10646,Barth,DE
10647,Barth Hafen,DE
10648,Barth Tannenheim,DE
10649,Barthmühle,DE
10650,Bartmannsholte,DE
10651,Baruth (Mark),DE
10652,Baruth (Sachs),DE
10653,Barver,DE
10654,Basedow,DE
10655,Basel Abrechnungsgrenze,DE
10656,Basel Bad Bf,DE
10657,Basel Bad Bf CH/BW,DE
10658,Basel Bad Bf Gellert,DE
10659,Basel Bad Gbf,DE
10660,Basel Bad Gbf CH/BW,DE
10661,Basel Bad Rbf,DE
10662,Basel Bad Rbf (Gr A),DE
10663,Basel Bad Rbf (Gr C),DE
10664,Basel Bad Rbf (Gr F),DE
10665,Basel Bad Rbf (Gr U),DE
10666,Basel Bad Rbf BW/CH 4405,DE
10667,Basel Bad Rbf BW/CH 4413,DE
10668,Basel Bad Rbf CH/BW 4422,DE
10669,Basel Bad Rbf -Gr L-,DE
10670,Basel Grenze,DE
10671,Basel Grenze Klein Hüningen,DE
10672,Basel Grenze Muttenz,DE
10673,Bassenheim,DE
10674,Bassum,DE
10675,Battenberg,DE
10676,Battenberg Auhammer,DE
10677,Battenberg Viessmann,DE
10678,Battenfeld (Eder),DE
10679,Batzenhäusle,DE
10680,Batzhausen,DE
10681,Bauerbach,DE
10682,Baukau,DE
10683,Baumbach,DE
10684,Bäumenheim,DE
10685,Baunach,DE
10686,Baunach Flüssiggas,DE
10687,Baunatal-Guntershausen,DE
10688,Baunatal-Rengershausen,DE
10689,Bautzen,DE
10690,Bautzen Ü,DE
10691,Bavendorf,DE
10692,Bayerbach,DE
10693,Bayerisch Eisenstein,DE
10694,Bayerisch Eisenstein Grenze,DE
10695,Bayerisch Gmain,DE
10696,Bayreuth Altstadt,DE
10697,Bayreuth DB-Grenze,DE
10698,Bayreuth Hbf,DE
10699,Bayreuth Kreuzstein,DE
10700,Bayrischzell,DE
10701,Bebitz,DE
10702,Bebra,DE
10703,Bebra Berg,DE
10704,Bebra Berg (Gleis 132),DE
10705,Bebra Lämmerberg Abzw,DE
10706,Bebra Mitte,DE
10707,Bebra Ost,DE
10708,Bebra Pbf/Rbf Ültg,DE
10709,Bebra Rbf,DE
10710,Bebra Tunnel Üst,DE
10711,Bebra Umladebahnhof,DE
10712,Bebra-Blankenheim,DE
10713,Bechstedt-Trippstein,DE
10714,Bechtolsheim-Biebelnheim,DE
10715,Beckingen (Saar),DE
10716,Beckum Übergang WLE,DE
10717,Bedburg (Erft),DE
10718,Bedburg (Erft) - Frimmersdorf,DE
10719,Bedburg-Hau,DE
10720,Beddingen,DE
10721,Beddingen DB-Grenze,DE
10722,Beddingen Nordkopf,DE
10723,Beddingen VPS,DE
10724,Beddingen VPS DB-Grenze,DE
10725,Bederwitz,DE
10726,Beelen,DE
10727,Beelen Gemeinde,DE
10728,Beelitz Bea Streckenwechsel 6115/6119,DE
10729,Beelitz Heilstätten,DE
10730,Beelitz Stadt,DE
10731,Beerfelden-Hetzbach,DE
10732,Beerwalde (Kr Schmölln),DE
10733,Beesenlaublingen,DE
10734,Beeskow,DE
10735,Beeskow DB Grenze,DE
10736,Beeskow Nord,DE
10737,Beetzendorf (Sachs-Anh),DE
10738,Beetz-Sommerfeld,DE
10739,Behnsdorf,DE
10740,Behrend,DE
10741,Behrenwalde (b Franzburg),DE
10742,Behringersdorf,DE
10743,Beienheim,DE
10744,Beiern-Langenleuba,DE
10745,Beiersdorf (Kr Liebenwerda),DE
10746,Beilrode,DE
10747,Beilrode SN/BB,DE
10748,Beilstein (Dillkr),DE
10749,Beimerstetten,DE
10750,Beldorf,DE
10751,Belgern,DE
10752,Belgershain,DE
10753,Bell (Hunsrück),DE
10754,Belleben,DE
10755,Bellenberg,DE
10756,Bellheim Am Mühlbuckel,DE
10757,Bellheim Bahnhof,DE
10758,Belling,DE
10759,Belm,DE
10760,Belzig - Wiesenburg,DE
10761,Belzig DB-Grenze,DE
10762,Bempflingen,DE
10763,Bendorf (Rhein),DE
10764,Bendorf-Sayn,DE
10765,Benediktbeuern,DE
10766,Bengel,DE
10767,Benhausen,DE
10768,Bennemühlen,DE
10769,Bennewitz,DE
10770,Bennigsen,DE
10771,Benningen (Neckar),DE
10772,Benninghausen,DE
10773,Bennstedt,DE
10774,Bennungen,DE
10775,Benrad-St Tönis,DE
10776,Bensberg,DE
10777,Benshausen,DE
10778,Bensheim,DE
10779,Bensheim-Auerbach,DE
10780,Bentwisch,DE
10781,Beratzhausen,DE
10782,Berchtesgaden Hbf,DE
10783,Berenbach,DE
10784,Berg (Pfalz),DE
10785,Berg (Pfalz) Grenze,DE
10786,Berg Üst,DE
10787,Berga (Elster),DE
10788,Berga-Kelbra,DE
10789,Berga-Kelbra ST/TH,DE
10790,Berge (Kr Meschede),DE
10791,Bergen (Oberbay),DE
10792,Bergen auf Rügen,DE
10793,Bergen Rumgraben,DE
10794,Bergenweiler,DE
10795,Bergerhammer,DE
10796,Bergfelde (b Berlin),DE
10797,Bergfelde Ost,DE
10798,Bergfelde Streckenwechsel 6009/6010,DE
10799,Bergfriede,DE
10800,Berghausen,DE
10801,Berghausen (Pfalz),DE
10802,Berghausen Hummelberg,DE
10803,Berghausen VEW,DE
10804,Bergheim - Himmighausen,DE
10805,Bergheim (Erft),DE
10806,Bergheim (Westf),DE
10807,Bergheim Streckenwechsel 2581/2601,DE
10808,Bergheim-Giflitz,DE
10809,Bergholz,DE
10810,Bergholz (bei Potsdam),DE
10811,Bergisch Born,DE
10812,Bergisch Gladbach,DE
10813,Bergkamen,DE
10814,Bergkamen - Pelkum,DE
10815,Bergneustadt,DE
10816,Bergrheinfeld,DE
10817,Bergsdorf,DE
10818,Bergtheim,DE
10819,Bergwitz,DE
10820,Bergwitz Üst,DE
10821,Bergzow-Parchen,DE
10822,Beringen Bad Bf,DE
10823,Beringerfeld,DE
10824,Beringhausen,DE
10825,Beringstedt,DE
10826,Berka (Wipper),DE
10827,Berkau,DE
10828,Berkenbrück,DE
10829,Berlin Alexanderplatz,DE
10830,Berlin Alexanderplatz             S-Bahn,DE
10831,Berlin Alt Reinickendorf,DE
10832,Berlin Anhalter Bf,DE
10833,Berlin Anhalter Bf Ü 1053,DE
10834,Berlin Anhalter Gbf,DE
10835,Berlin Arkenberge,DE
10836,Berlin Attilastraße,DE
10837,Berlin Bellevue,DE
10838,Berlin Beusselstraße,DE
10839,Berlin Bornholmer Straße,DE
10840,Berlin Bornholmer Straße Bft,DE
10841,Berlin Botanischer Garten,DE
10842,Berlin Brandenburger Tor,DE
10843,Berlin Buckower Chaussee,DE
10844,Berlin Bundesplatz,DE
10845,Berlin Eberswalder Straße,DE
10846,Berlin Eichborndamm,DE
10847,Berlin Eichgestell,DE
10848,Berlin Feuerbachstraße,DE
